X,Z
-89.13656763441962,-120.52493667025766
-89.6704936851161,-121.32830626209369
-90.21730309069372,-122.12413887727499
-90.77298319444662,-122.91823323206161
-91.33088740796187,-123.699749265015
-91.90788461476168,-124.46576697194247
-92.47091861217517,-125.23765681093754
-93.05720533166169,-126.00419083003598
-93.63945971616583,-126.77066914119695
-94.21654278658936,-127.55592893598222
-94.77212517770708,-128.3477165277813
-95.32838910195024,-129.1438925065414
-95.89391285001948,-129.93090773598246
-96.45059833304308,-130.71240172052586
-97.01274531524629,-131.47990373018484
-97.58875117273261,-132.22935992174476
-98.17434658164197,-132.9779748372101
-98.78116857016806,-133.71842614661216
-99.37906137613376,-134.45857109049666
-99.9820531808003,-135.2053387878124
-100.58147600312324,-135.9550127769721
-101.18391012089197,-136.71542910437105
-101.77248404594701,-137.47149630111682
-102.34350225110774,-138.24224196038995
-102.9263211630486,-139.02099175224186
-103.51050697092978,-139.7981217967476
-104.1779896319054,-140.58419632661156
-104.7752439785049,-141.3474450252835
-105.29474612537246,-142.09813233924183
-105.80688252848708,-142.8520252388015
-106.22346825909756,-143.58630728082744
-106.59852950968374,-144.31842252226616
-106.92525193415145,-145.0279465027026
-107.22226912323381,-145.74752925383945
-107.57691265119294,-146.55699829181904
-107.95415657456324,-147.31913655156328
-108.31424146388864,-147.977876093006
-108.59517991105409,-148.5433922825259
-108.88438912549118,-149.1127767005921
-109.10613183419619,-149.6036423141733
-109.20698946440191,-150.0202441640641
-109.29728227735177,-150.4243364767658
-109.44992465259566,-150.87045446217846
-109.63817370936036,-151.41639720402287
-109.87241198970324,-152.10768800581758
-110.04185541543976,-152.63374492956524
-110.16983267706578,-153.0517116007744
-110.36576038771017,-153.47431584217938
-110.6196883816103,-153.9289235866981
-110.84930708810292,-154.33475126267652
-111.12502602114157,-154.77617429156206
-111.48347955583688,-155.29476316653313
-111.97068710193751,-155.93488834392477
-112.48587887746697,-156.68284966702112
-112.99068631810074,-157.48147636801835
-113.46723484994843,-158.18652193008316
-113.95704942126787,-158.8831643121366
-114.44430268049112,-159.58093033252052
-114.95011337253383,-160.26513114371468
-115.45535140498635,-160.9397402682445
-115.95185549426921,-161.6137026929984
-116.43693213602569,-162.2895856474502
-116.9200482768416,-162.97206259660547
-117.38888507328863,-163.6556533847081
-117.84789764269408,-164.34615470870997
-118.30473545366145,-165.04542359731684
-118.75572552839304,-165.74731353623218
-119.2100166054619,-166.4451222325667
-119.67803995230346,-167.14492751678767
-120.15794224204284,-167.8416287794911
-120.63960472670503,-168.54013351157147
-121.12385464155568,-169.2329891118349
-121.60327091759997,-169.91947118869547
-122.07258381204318,-170.6042678114912
-122.54534263017607,-171.29828349367529
-123.00261182904254,-171.99817782144794
-123.44909569824671,-172.69934001886068
-123.88801063253555,-173.40297223207176
-124.32852713951078,-174.10427733195073
-124.7603403394547,-174.81000555636265
-125.18061024532814,-175.52171221130266
-125.60569034515734,-176.23269732898925
-126.03553349097572,-176.94540167063093
-126.47776414670436,-177.6570498401947
-126.9244157850026,-178.3526924474047
-127.35489918063809,-179.04193323666996
-127.77219484761872,-179.72762258077995
-128.18661416035954,-180.4178244937299
-128.60789984298026,-181.10443173193056
-129.02995539478462,-181.78783924426682
-129.46519397543668,-182.48956604551046
-129.91703953942476,-183.16355623510174
-130.38381813213948,-183.80574229700034
-130.84714555676285,-184.41864172351384
-131.26694641109228,-184.9923612125707
-131.64021646337116,-185.52828174144642
-132.00417733056668,-186.0483927561791
-132.3390953607008,-186.55492079551794
-132.65289213262804,-187.0461013449236
-132.96650174788334,-187.54317961778278
-133.29335120757696,-188.0689065754026
-133.64114538015184,-188.59427603361138
-134.01271504002023,-189.1493432413991
-134.40604003189486,-189.7342121966566
-134.80184799089673,-190.3454910365545
-135.21865671939054,-190.97086526490597
-135.67120114695885,-191.61881946531216
-136.11250382284842,-192.26236282932513
-136.54924291483027,-192.89877939436488
-136.99313713299617,-193.5345324765736
-137.43277964833868,-194.1539455009398
-137.87538273090038,-194.76272786474112
-138.31506618853933,-195.36490588365587
-138.74697253233086,-195.9608106288931
-139.17287628728926,-196.55434367041119
-139.60373800804774,-197.15050302242096
-140.0396055463669,-197.75821126688288
-140.48349204171973,-198.36687979073722
-140.92747141644793,-198.98913762640697
-141.38676905166457,-199.6102337090089
-141.84816745483178,-200.21737915815714
-142.3214976726722,-200.8148076346512
-142.78510920916858,-201.39483129296644
-143.23766045961156,-201.95402126331373
-143.69263585805655,-202.50214513610166
-144.14434441447793,-203.04706540648044
-144.58815182024313,-203.60624587841085
-145.0361243003133,-204.16012275270867
-145.48466335348087,-204.72501520980103
-145.937529446644,-205.2890034110543
-146.39488430192037,-205.84762483892354
-146.8557894671194,-206.41539853216057
-147.31503949419792,-206.97235971724916
-147.78899033743156,-207.52286297631514
-148.25300860229504,-208.07799563118155
-148.7024097168221,-208.63997640314227
-149.13253549183136,-209.21029134495535
-149.54814934230245,-209.75786550367013
-149.95581033030754,-210.29718725825157
-150.35248785787948,-210.81969527478003
-150.73132809516468,-211.33314984243478
-151.08700249629067,-211.8382611182982
-151.42574036764745,-212.3229973776585
-151.7607664787638,-212.8001938262603
-152.08486019589216,-213.28791622118655
-152.4088031797747,-213.77272965588813
-152.73059012425938,-214.2574994928838
-153.0631757945308,-214.74097586766067
-153.40978443717924,-215.2200574461041
-153.75072530720462,-215.68689590320002
-154.08063287309358,-216.14880513218895
-154.40771626626037,-216.62457010829712
-154.72939056154533,-217.11316209253198
-155.05315007272208,-217.62867616196843
-155.3768780003576,-218.1610582024136
-155.70896580577002,-218.69913392230922
-156.0484636381528,-219.26110163764776
-156.40004760597276,-219.831563557056
-156.74996076623228,-220.39905202094135
-157.08992159291273,-220.97231827853486
-157.42823308922902,-221.57854901238187
-157.76510582004158,-222.20726582336528
-158.09674616181377,-222.85072812218368
-158.4230443899581,-223.49638756082217
-158.75215767882844,-224.11702875944377
-159.0901931015897,-224.70468604222737
-159.43156313618908,-225.26815185456093
-159.77292390166008,-225.80886107385004
-160.11896527241655,-226.33668310096533
-160.46362093073884,-226.86499210259907
-160.81011188846395,-227.4189359500815
-161.16297786309684,-227.98016881935354
-161.5225803543978,-228.558641708302
-161.89304980247698,-229.15075548095405
-162.27510959849346,-229.7426631217312
-162.6533816886478,-230.32900960492537
-163.03214068647176,-230.92685011980052
-163.40894720492207,-231.52389949406626
-163.78036173997307,-232.1160396763193
-164.14212686163148,-232.69634429714034
-164.4974876351838,-233.27998333253947
-164.8658137951815,-233.85522613900343
-165.2302145814519,-234.42273670859458
-165.61628208436898,-234.97739436744678
-166.01709336866813,-235.5149432681339
-166.43683287656933,-236.05745996798527
-166.86726731480434,-236.6005895193029
-167.31115318802125,-237.14110900245936
-167.74979832746772,-237.69218669352654
-168.17592858510014,-238.23638202522275
-168.62445389402598,-238.80559371199894
-169.06493812841882,-239.3740164451739
-169.43116880879404,-239.90212238299767
-169.7671868002658,-240.39840854828998
-170.07539725926242,-240.87612266246512
-170.36378466452695,-241.3335824997452
-170.65966975476786,-241.75747782774621
-170.96966325537323,-242.16293215781826
-171.29102624704768,-242.56448747674432
-171.66535851530585,-242.9475938295521
-172.1293714905234,-243.33610345947295
-172.6095032259098,-243.69981787621157
-173.0693386154659,-244.0076266694495
-173.50627081781232,-244.30784163128948
-173.8948957335033,-244.5529320109123
-174.24702446362832,-244.77498159867707
-174.5826825863441,-244.99416467143806
-174.88778272210573,-245.24086555727644
-175.17479541757177,-245.54508654934494
-175.48953772348784,-245.9355891479051
-175.8430977155407,-246.3855420450498
-176.22676753573006,-246.8827900886822
-176.63839650804974,-247.4170892875474
-177.04617925062033,-247.95942075974665
-177.45739545405465,-248.48315529612853
-177.87987315307055,-248.99933815951792
-178.30065338367203,-249.50184122137466
-178.71064282613165,-250.0056196967874
-179.11160232258885,-250.54011712916454
-179.50704674526045,-251.08196307614486
-179.8951563455207,-251.56140418363321
-180.28279598086604,-252.00045913961696
-180.65622088920463,-252.41210354862406
-181.05495089832897,-252.849601027085
-181.48789744800155,-253.3167253939447
-181.92825510824804,-253.79165375734732
-182.36370184535338,-254.288683009909
-182.79369046575758,-254.8243123325357
-183.2688005683691,-255.46827910892796
-183.67799441824778,-255.9875991497213
-184.01954293770586,-256.356110640152
-184.32010677929532,-256.63525539142825
-184.5732187244167,-256.8660466378166
-184.83434590975477,-257.1215094855506
-185.1062033280611,-257.3890738439113
-185.39089065057252,-257.7084194384381
-185.70868465462294,-258.1044321754762
-186.08140624304357,-258.5684654750104
-186.5186335509868,-259.11839913294955
-186.9105803248341,-259.5551118712832
-187.29937769256895,-259.9500928625303
-187.70064595451038,-260.34657874240617
-188.08932242267468,-260.71850086622527
-188.47385279398367,-261.0938610998109
-188.85173698981325,-261.4754008736865
-189.23021679428615,-261.89617740896966
-189.6278067185578,-262.3517700078907
-190.03509247192056,-262.7837236906429
-190.44601216650352,-263.2368622995922
-190.86439231656738,-263.67100002902777
-191.29135246014982,-264.07416110061234
-191.72407403424572,-264.457847202542
-192.17208338404643,-264.89116309489555
-192.60083745370557,-265.26942063824197
-193.0022434884583,-265.5518629625526
-193.3845720770077,-265.7882388653715
-193.75978445804583,-266.01943440953187
-194.12525065320256,-266.2366271716061
-194.48779587832598,-266.4800786401938
-194.86045164670338,-266.71092315597554
-195.2472428402651,-266.9704206714162
-195.65783453586604,-267.32360735264183
-196.0952118127737,-267.8110831460065
-196.523397341914,-268.2550104388864
-196.94180435701088,-268.6631146126824
-197.34626829838152,-269.0593933927395
-197.74542950852282,-269.4880822710028
-198.13514062002363,-269.89141018823665
-198.52624524947532,-270.2789229239804
-198.91884992022585,-270.63699820385966
-199.31502432992048,-271.00160002122186
-199.71561786895492,-271.38102602016323
-200.12209175713195,-271.764951565468
-200.53854950494105,-272.1123908846786
-200.9511622223174,-272.4477166071433
-201.36314239045691,-272.7575973927368
-201.78025106940845,-273.0641701837054
-202.19802867389802,-273.32911604435435
-202.62672115602555,-273.60262018289177
-203.0599028849209,-273.8838917052051
-203.5189845862335,-274.25150620574266
-203.9445416908113,-274.56468267631715
-204.34740294410898,-274.83191823903877
-204.73730847700415,-275.02296648107557
-205.0894016016864,-275.1136783546961
-205.41686840837434,-275.14561507203064
-205.71977988670784,-275.05693010882777
-206.03564283363704,-274.9574639428522
-206.36685913408002,-274.8440856508773
-206.69265388620784,-274.70630549708574
-207.0286250401159,-274.5577003575485
-207.2772475300919,-274.21689030233006
-207.51773249109493,-273.87699236415665
-207.7245236965344,-273.44252690688205
-207.91983228030804,-272.9763632186116
-208.1222473186893,-272.58120835605996
-208.33233049976482,-272.16377261805064
-208.5569016685053,-271.7974803468029
-208.80847705670786,-271.46952117464195
-209.08165890724928,-271.2028596826518
-209.357661169869,-270.91033987433775
-209.6159258741025,-270.6045939668578
-209.88196755362753,-270.32689391876454
-210.145097697348,-270.02748271675296
-210.43146334522538,-269.7634260970355
-210.74639713657618,-269.590037101847
-211.0638433252708,-269.4045056596558
-211.35745836752193,-269.1786499132314
-211.67293923963797,-268.9946884550458
-212.00852449200443,-268.893014410592
-212.3414781824581,-268.7775978803889
-212.69334825419077,-268.7026256306052
-213.02544690103224,-268.58971794377135
-213.35479540677284,-268.43401700366053
-213.71783732574278,-268.3199360664337
-214.10194282655698,-268.23034355350325
-214.47006196788908,-268.06579360437604
-214.81549402720037,-267.8516146252761
-215.15663564440982,-267.59450424642273
-215.50884618889438,-267.3856989143064
-215.87209109190502,-267.16054669984914
-216.2473389116311,-267.0020861502828
-216.6128680909572,-266.8356625886747
-216.98363895674782,-266.6862854863349
-217.40305501238558,-266.62251912231136
-217.8182840146882,-266.5363572198701
-218.22874528228505,-266.3579302140144
-218.63306337299855,-266.1840113314074
-219.060657979425,-266.00506980640944
-219.50639551951355,-265.8020977216521
-219.91400882375217,-265.4440671168217
-220.28788152824293,-265.0226191356404
-220.62793605504527,-264.555270466115
-220.95786409276047,-264.1157647449209
-221.2898898667521,-263.7100510574704
-221.62067608779427,-263.358121698184
-221.95626814928744,-263.037615504821
-222.31439061201996,-262.8574957706731
-222.71424120489158,-262.8294005534942
-223.15551724760064,-262.8223592609888
-223.54871975087272,-262.6630384441653
-223.91825935580232,-262.40897427466336
-224.26375017694048,-262.0934335544242
-224.61061862538367,-261.7381400170306
-224.956271005863,-261.3723390128299
-225.30311400446902,-261.0157551246746
-225.65961671585615,-260.6964886109487
-226.03557289173457,-260.4484789209584
-226.42951820356782,-260.29873523272045
-226.84857668581543,-260.1758087416879
-227.23837175299445,-260.0012940024234
-227.630633186831,-259.8094243358091
-228.02037227894098,-259.6067554651363
-228.42036963242305,-259.40084090825394
-228.82529356357014,-259.2068221381757
-229.24279056034715,-259.0206632461178
-229.66418582310612,-258.83845046610105
-230.08716458426105,-258.6594952264432
-230.50941207622634,-258.4831089554623
-230.92861353141637,-258.30860308147635
